date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description
03.19,中国,海南,168,6,161,0,,,,,0,0,0,
03.20,中国,海南,168,6,161,0,,,,,0,0,0,
03.21,中国,海南,168,6,161,0,,,,,0,0,0,
03.22,中国,海南,168,6,161,0,,,,,0,0,0,
03.23,中国,海南,168,6,161,0,,,,,0,0,0,
03.24,中国,海南,168,6,162,0,,,,,0,1,0,
03.25,中国,海南,168,6,162,0,,,,,0,0,0,
03.26,中国,海南,168,6,162,0,,,,,0,0,0,
03.27,中国,海南,168,6,162,0,,,,,0,0,0,
03.28,中国,海南,168,6,162,0,,,,,0,0,0,
03.29,中国,海南,168,6,162,0,,,,,0,0,0,
03.30,中国,海南,168,6,162,0,,,,,0,0,0,
03.31,中国,海南,168,6,162,0,,,,,0,0,0,
04.01,中国,海南,168,6,162,0,,,,,0,0,0,
04.02,中国,海南,168,6,162,0,,,,,0,0,0,
04.03,中国,海南,168,6,162,0,,,,,0,0,0,
04.04,中国,海南,168,6,162,0,,,,,0,0,0,
04.05,中国,海南,168,6,162,0,,,,,0,0,0,
04.06,中国,海南,168,6,162,0,,,,,0,0,0,
04.07,中国,海南,168,6,162,0,,,,,0,0,0,
04.08,中国,海南,168,6,162,0,,,,,0,0,0,
04.09,中国,海南,168,6,162,0,,,,,0,0,0,
04.10,中国,海南,168,6,162,0,,,,,0,0,0,
04.11,中国,海南,168,6,162,0,,,,,0,0,0,
04.12,中国,海南,168,6,162,0,,,,,0,0,0,
04.13,中国,海南,168,6,162,0,,,,,0,0,0,
04.14,中国,海南,168,6,162,0,,,,,0,0,0,
04.15,中国,海南,168,6,162,0,,,,,0,0,0,
04.16,中国,海南,168,6,162,0,,,,,0,0,0,
04.17,中国,海南,168,6,162,0,,,,,0,0,0,
04.18,中国,海南,168,6,162,0,,,,,0,0,0,
04.19,中国,海南,168,6,162,0,,,,,0,0,0,
04.20,中国,海南,168,6,162,0,,,,,0,0,0,
04.21,中国,海南,168,6,162,0,,,,,0,0,0,
04.22,中国,海南,168,6,162,0,,,,,0,0,0,
04.23,中国,海南,168,6,162,0,,,,,0,0,0,
04.24,中国,海南,168,6,162,0,,,,,0,0,0,
04.25,中国,海南,168,6,162,0,,,,,0,0,0,
04.26,中国,海南,168,6,162,0,,,,,0,0,0,
04.27,中国,海南,168,6,162,0,,,,,0,0,0,
04.28,中国,海南,168,6,162,0,,,,,0,0,0,
04.29,中国,海南,168,6,162,0,,,,,0,0,0,
04.30,中国,海南,168,6,162,0,,,,,0,0,0,
05.01,中国,海南,168,6,162,0,,,,,0,0,0,
05.02,中国,海南,168,6,162,0,,,,,0,0,0,
05.03,中国,海南,168,6,162,0,,,,,0,0,0,
05.04,中国,海南,168,6,162,0,,,,,0,0,0,
05.05,中国,海南,168,6,162,0,,,,,0,0,0,
05.06,中国,海南,168,6,162,0,,,,,0,0,0,
05.07,中国,海南,168,6,162,0,,,,,0,0,0,
05.08,中国,海南,168,6,162,0,,,,,0,0,0,
05.09,中国,海南,168,6,162,0,,,,,0,0,0,
05.10,中国,海南,168,6,162,0,,,,,0,0,0,
05.11,中国,海南,168,6,162,0,,,,,0,0,0,
05.12,中国,海南,168,6,162,0,,,,,0,0,0,
05.13,中国,海南,168,6,162,0,,,,,0,0,0,
05.14,中国,海南,168,6,162,0,,,,,0,0,0,
05.15,中国,海南,169,6,162,1,,,,,1,0,0,
05.16,中国,海南,169,6,162,0,,,,,0,0,0,
05.17,中国,海南,169,6,162,0,,,,,0,0,0,
05.18,中国,海南,169,6,162,0,,,,,0,0,0,
05.19,中国,海南,169,6,162,0,,,,,0,0,0,
05.20,中国,海南,169,6,162,0,,,,,0,0,0,
05.21,中国,海南,169,6,162,0,,,,,0,0,0,
05.22,中国,海南,169,6,162,0,,,,,0,0,0,
05.23,中国,海南,169,6,162,0,,,,,0,0,0,
05.24,中国,海南,169,6,162,0,,,,,0,0,0,
05.25,中国,海南,169,6,162,0,,,,,0,0,0,
05.26,中国,海南,169,6,162,0,,,,,0,0,0,
05.27,中国,海南,169,6,162,0,,,,,0,0,0,
05.28,中国,海南,169,6,162,0,,,,,0,0,0,
05.29,中国,海南,169,6,162,0,,,,,0,0,0,
05.30,中国,海南,169,6,162,0,,,,,0,0,0,
05.31,中国,海南,169,6,162,0,,,,,0,0,0,
06.01,中国,海南,169,6,162,0,,,,,0,0,0,
06.02,中国,海南,169,6,162,0,,,,,0,0,0,
06.03,中国,海南,169,6,162,0,,,,,0,0,0,
06.04,中国,海南,169,6,162,0,,,,,0,0,0,
06.05,中国,海南,169,6,162,0,,,,,0,0,0,
06.06,中国,海南,170,6,162,1,,,,,1,0,0,海南省累计报告境外输入确诊病例1例。
06.07,中国,海南,170,6,162,0,,,,,0,0,0,海南省累计报告境外输入确诊病例1例。
06.08,中国,海南,169,6,162,0,,,,,0,0,0,海南省累计报告境外输入确诊病例1例。
06.09,中国,海南,169,6,162,0,,,,,0,0,0,海南省累计报告境外输入确诊病例1例。
06.10,中国,海南,170,6,162,0,,,,,0,0,0,海南省累计报告境外输入确诊病例1例。
06.11,中国,海南,170,6,162,0,,,,,0,0,0,海南省累计报告境外输入确诊病例1例。
06.12,中国,海南,171,6,162,1,,,,,1,0,0,海南省累计报告境外输入确诊病例2例。
06.13,中国,海南,171,6,162,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.14,中国,海南,171,6,163,0,,,,,0,1,0,海南省累计报告境外输入确诊病例2例。
06.15,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.16,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.17,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.18,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.19,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.20,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.21,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.22,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.23,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.24,中国,海南,171,6,163,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.25,中国,海南,171,6,165,0,,,,,0,2,0,海南省累计报告境外输入确诊病例2例。
06.26,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.27,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.28,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.29,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
06.30,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.01,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.02,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.03,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.04,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.05,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.06,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.07,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.08,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.09,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.10,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.11,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.12,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.13,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.14,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.15,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.16,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.17,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.18,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.19,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.20,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.21,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
07.22,中国,海南,171,6,165,0,,,,,0,0,0,海南省累计报告境外输入确诊病例2例。
